ID,mag_name,completeness,contamination,assembly_type,link_to_assembly,GTDB_version,domain,phylum,class,order,family,genus,species,host_species,closest_placement_ani,size,GC,N50,contigs,number_genes,cazy_hits,pfam_hits,kegg_hits,number_unannotated_genes,percent_unannotated_genes,DM_batch,closest_placement_af,fastani_ani,MAG_url,AB_batch,taxonomy_level,DM_batch 2,sample_type,anno_url,gbk_url,kegg_url,dereplicated_old,annotated,dereplicated,coding_density,host_order,host_class,percent_unannotated_kegg
EHM083409,EHA05391_bin.479.fa,71.67,6.35,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__Borkfalkiaceae,g__UBA4636,s__,Lasiorhinus latifrons,76.76,1289939,53.00%,5021,308,1270,34,1270,659,0,,DMB0178,0.13,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.479.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083409_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083409.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083409_kegg.tsv.gz,false,true,DMB0178,0.92,Diprotodontia,Mammalia,48.1
EHM083410,EHA05391_bin.48.fa,96.14,0.05,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__CAG-488,s__,Lasiorhinus latifrons,0.00,1903464,48.00%,64979,44,1572,73,1572,705,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.48.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083410_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083410.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083410_kegg.tsv.gz,false,true,DMB0178,0.91,Diprotodontia,Mammalia,55.2
EHM083411,EHA05391_bin.480.fa,86.57,4.90,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,s__,Lasiorhinus latifrons,0.00,1759297,46.00%,22281,133,1400,17,1400,654,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.480.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083411_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083411.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083411_kegg.tsv.gz,false,true,DMB0178,0.92,Diprotodontia,Mammalia,53.3
EHM083412,EHA05391_bin.481.fa,87.64,3.90,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__,Lasiorhinus latifrons,77.50,1627090,33.00%,6829,318,1436,85,1436,745,0,,DMB0178,0.09,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.481.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083412_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083412.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083412_kegg.tsv.gz,false,true,DMB0178,0.92,Diprotodontia,Mammalia,48.1
EHM083413,EHA05391_bin.482.fa,82.52,5.34,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Peptostreptococcales,f__Anaerovoracaceae,g__RUG13409,s__,Lasiorhinus latifrons,0.00,1613704,35.00%,6566,315,1397,22,1397,747,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.482.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083413_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083413.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083413_kegg.tsv.gz,false,true,DMB0178,0.92,Diprotodontia,Mammalia,46.5
EHM083414,EHA05391_bin.483.fa,92.29,0.20,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__CAG-74,g__,s__,Lasiorhinus latifrons,0.00,1418837,37.00%,55138,49,1545,68,1545,610,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.483.fa.gz,ABB0615,Family,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083414_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083414.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083414_kegg.tsv.gz,false,true,DMB0178,0.90,Diprotodontia,Mammalia,60.5
EHM083415,EHA05391_bin.484.fa,84.57,5.69,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__F082,g__Limimorpha,s__,Lasiorhinus latifrons,81.37,1773691,37.00%,5846,390,1736,62,1736,827,0,,DMB0178,0.67,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.484.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083415_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083415.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083415_kegg.tsv.gz,false,true,DMB0178,0.93,Diprotodontia,Mammalia,52.4
EHM083416,EHA05391_bin.485.fa,89.94,4.38,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__,Lasiorhinus latifrons,77.55,1703773,49.00%,4167,459,1459,59,1459,724,0,,DMB0178,0.24,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.485.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083416_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083416.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083416_kegg.tsv.gz,false,true,DMB0178,0.84,Diprotodontia,Mammalia,50.4
EHM083417,EHA05391_bin.486.fa,91.03,0.38,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__,Lasiorhinus latifrons,78.51,1810667,54.00%,40153,65,1488,82,1488,774,0,,DMB0178,0.08,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.486.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083417_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083417.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083417_kegg.tsv.gz,false,true,DMB0178,0.92,Diprotodontia,Mammalia,48.0
EHM083418,EHA05391_bin.487.fa,95.67,0.99,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__,Lasiorhinus latifrons,0.00,1533651,49.00%,27122,85,1396,87,1396,714,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.487.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083418_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083418.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083418_kegg.tsv.gz,false,true,DMB0178,0.92,Diprotodontia,Mammalia,48.9
EHM083419,EHA05391_bin.488.fa,65.57,0.35,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Faecousia,s__,Lasiorhinus latifrons,0.00,1870787,53.00%,4325,484,2058,64,2058,1062,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.488.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083419_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083419.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083419_kegg.tsv.gz,false,true,DMB0178,0.90,Diprotodontia,Mammalia,48.4
EHM083420,EHA05391_bin.489.fa,96.04,1.90,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__CAG-138,g__RUG472,s__,Lasiorhinus latifrons,78.55,2070204,49.00%,57488,48,1727,43,1727,920,0,,DMB0178,0.21,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.489.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083420_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083420.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083420_kegg.tsv.gz,false,true,DMB0178,0.92,Diprotodontia,Mammalia,46.7
EHM083421,EHA05391_bin.49.fa,96.72,0.00,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__SIG598,s__,Lasiorhinus latifrons,77.36,1756531,47.00%,55514,60,1169,24,1169,447,0,,DMB0178,0.27,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.49.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083421_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083421.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083421_kegg.tsv.gz,false,true,DMB0178,0.94,Diprotodontia,Mammalia,61.8
EHM083422,EHA05391_bin.490.fa,96.22,2.87,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__CAG-74,g__RUG563,s__,Lasiorhinus latifrons,79.55,1836098,44.00%,88009,39,1889,96,1889,924,0,,DMB0178,0.38,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.490.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083422_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083422.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083422_kegg.tsv.gz,false,true,DMB0178,0.94,Diprotodontia,Mammalia,51.1
EHM083423,EHA05391_bin.491.fa,93.36,0.29,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__UBA738,s__,Lasiorhinus latifrons,79.55,1707381,45.00%,44784,72,1647,20,1647,816,0,,DMB0178,0.33,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.491.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083423_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083423.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083423_kegg.tsv.gz,false,true,DMB0178,0.92,Diprotodontia,Mammalia,50.5
EHM083424,EHA05391_bin.492.fa,99.19,4.46,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Limivicinus,s__,Lasiorhinus latifrons,0.00,2273471,56.00%,28352,133,1580,37,1580,816,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.492.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083424_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083424.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083424_kegg.tsv.gz,false,true,DMB0178,0.87,Diprotodontia,Mammalia,48.4
EHM083425,EHA05391_bin.493.fa,97.26,4.20,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Limivicinus,s__,Lasiorhinus latifrons,80.13,1858242,52.00%,53536,60,1795,35,1795,896,0,,DMB0178,0.46,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.493.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083425_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083425.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083425_kegg.tsv.gz,false,true,DMB0178,0.91,Diprotodontia,Mammalia,50.1
EHM083426,EHA05391_bin.494.fa,66.00,1.22,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Limivicinus,s__,Lasiorhinus latifrons,0.00,1569545,57.00%,3389,508,1913,37,1913,944,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.494.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083426_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083426.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083426_kegg.tsv.gz,false,true,DMB0178,0.89,Diprotodontia,Mammalia,50.7
EHM083427,EHA05391_bin.495.fa,93.15,2.87,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__CAG-138,g__Phil1,s__,Lasiorhinus latifrons,0.00,2129168,54.00%,50678,69,1737,17,1737,930,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.495.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083427_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083427.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083427_kegg.tsv.gz,false,true,DMB0178,0.91,Diprotodontia,Mammalia,46.5
EHM083428,EHA05391_bin.496.fa,84.49,7.26,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__RGIG8767,s__,Lasiorhinus latifrons,0.00,1848120,51.00%,67988,42,2127,53,2127,1156,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.496.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083428_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083428.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083428_kegg.tsv.gz,false,true,DMB0178,0.91,Diprotodontia,Mammalia,45.7
EHM083429,EHA05391_bin.497.fa,86.47,1.00,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-95,s__,Lasiorhinus latifrons,0.00,1747504,48.00%,35597,73,2452,114,2452,1283,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.497.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083429_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083429.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083429_kegg.tsv.gz,false,true,DMB0178,0.90,Diprotodontia,Mammalia,47.7
EHM083430,EHA05391_bin.498.fa,97.03,2.02,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus,s__,Lasiorhinus latifrons,0.00,1878818,53.00%,11816,222,2042,69,2042,934,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.498.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083430_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083430.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083430_kegg.tsv.gz,false,true,DMB0178,0.90,Diprotodontia,Mammalia,54.3
EHM083431,EHA05391_bin.499.fa,95.10,0.33,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__CAJFTT01,g__,s__,Lasiorhinus latifrons,77.00,2024237,54.00%,19651,147,1158,26,1158,474,0,,DMB0178,0.01,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.499.fa.gz,ABB0615,Family,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083431_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083431.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083431_kegg.tsv.gz,false,true,DMB0178,0.90,Diprotodontia,Mammalia,59.1
EHM083432,EHA05391_bin.5.fa,96.29,0.83,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__CAG-382,g__UMGS882,s__,Lasiorhinus latifrons,0.00,1850376,50.00%,46241,68,1588,91,1588,627,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.5.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083432_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083432.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083432_kegg.tsv.gz,false,true,DMB0178,0.90,Diprotodontia,Mammalia,60.5
EHM083433,EHA05391_bin.500.fa,86.20,2.57,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota,c__Bacilli,o__RF39,f__UBA660,g__RGIG1752,s__,Lasiorhinus latifrons,78.29,2251070,36.00%,49527,96,1130,21,1130,456,0,,DMB0178,0.34,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.500.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083433_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083433.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083433_kegg.tsv.gz,false,true,DMB0178,0.92,Diprotodontia,Mammalia,59.6
EHM083434,EHA05391_bin.501.fa,97.95,0.22,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__UBA6382,s__,Lasiorhinus latifrons,77.47,2623529,40.00%,66506,71,1853,87,1853,854,0,,DMB0178,0.15,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.501.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083434_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083434.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083434_kegg.tsv.gz,false,true,DMB0178,0.92,Diprotodontia,Mammalia,53.9
EHM083435,EHA05391_bin.502.fa,86.71,0.67,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__UBA1242,g__,s__,Lasiorhinus latifrons,0.00,2263467,39.00%,27524,165,914,13,914,421,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.502.fa.gz,ABB0615,Family,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083435_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083435.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083435_kegg.tsv.gz,false,true,DMB0178,0.87,Diprotodontia,Mammalia,53.9
EHM083436,EHA05391_bin.503.fa,67.60,1.90,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Faecousia,s__,Lasiorhinus latifrons,79.16,1482151,45.00%,3253,481,1723,44,1722,853,1,0.1,DMB0178,0.36,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.503.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083436_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083436.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083436_kegg.tsv.gz,false,true,DMB0178,0.87,Diprotodontia,Mammalia,50.5
EHM083437,EHA05391_bin.504.fa,77.00,0.90,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__CAG-272,g__UBA1740,s__,Lasiorhinus latifrons,76.89,1993106,40.00%,5157,457,1904,81,1903,837,1,0.1,DMB0178,0.20,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.504.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083437_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083437.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083437_kegg.tsv.gz,false,true,DMB0178,0.90,Diprotodontia,Mammalia,56.0
EHM083438,EHA05391_bin.505.fa,99.97,0.51,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__CAG-138,g__Aphodomorpha,s__,Lasiorhinus latifrons,0.00,1865200,52.00%,33029,106,1577,36,1577,759,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.505.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083438_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083438.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083438_kegg.tsv.gz,false,true,DMB0178,0.90,Diprotodontia,Mammalia,51.9
EHM083439,EHA05391_bin.506.fa,93.37,0.38,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Peptostreptococcales,f__Anaerovoracaceae,g__CAG-238,s__,Lasiorhinus latifrons,0.00,1067991,26.00%,35162,52,1056,5,1056,491,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.506.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083439_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083439.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083439_kegg.tsv.gz,false,true,DMB0178,0.92,Diprotodontia,Mammalia,53.5
EHM083440,EHA05391_bin.507.fa,91.33,1.56,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__UBA1242,g__Caccovivens,s__,Lasiorhinus latifrons,77.49,2336160,47.00%,38762,126,798,18,798,390,0,,DMB0178,0.08,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.507.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083440_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083440.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083440_kegg.tsv.gz,false,true,DMB0178,0.89,Diprotodontia,Mammalia,51.1
EHM083441,EHA05391_bin.508.fa,95.45,0.24,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Monoglobales,f__Firm-18,g__UBA1775,s__,Lasiorhinus latifrons,77.73,978068,32.00%,125333,13,1550,95,1550,736,0,,DMB0178,0.16,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.508.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083441_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083441.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083441_kegg.tsv.gz,false,true,DMB0178,0.90,Diprotodontia,Mammalia,52.5
EHM083442,EHA05391_bin.509.fa,88.06,0.83,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__UBA737,s__,Lasiorhinus latifrons,80.27,1859012,51.00%,20466,145,1416,40,1416,696,0,,DMB0178,0.50,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.509.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083442_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083442.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083442_kegg.tsv.gz,false,true,DMB0178,0.89,Diprotodontia,Mammalia,50.8
