genome,location,length
nhnw_bin.465.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.465.fa.gz,1820006
nhnw_bin.466.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.466.fa.gz,1817222
nhnw_bin.467.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.467.fa.gz,1336651
nhnw_bin.468.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.468.fa.gz,2749471
nhnw_bin.469.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.469.fa.gz,1454019
nhnw_bin.46.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.46.fa.gz,1429270
nhnw_bin.470.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.470.fa.gz,2280275
nhnw_bin.471.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.471.fa.gz,1895269
nhnw_bin.472.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.472.fa.gz,2766034
nhnw_bin.473.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.473.fa.gz,1541198
nhnw_bin.474.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.474.fa.gz,2239656
nhnw_bin.475.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.475.fa.gz,1869704
nhnw_bin.476.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.476.fa.gz,2254633
nhnw_bin.477.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.477.fa.gz,1625054
nhnw_bin.478.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.478.fa.gz,2091343
nhnw_bin.479.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.479.fa.gz,1868572
nhnw_bin.47.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.47.fa.gz,2182702
nhnw_bin.480.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.480.fa.gz,1262916
nhnw_bin.481.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.481.fa.gz,1215497
nhnw_bin.482.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.482.fa.gz,1635606
nhnw_bin.483.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.483.fa.gz,1272815
nhnw_bin.484.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.484.fa.gz,4701758
nhnw_bin.485.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.485.fa.gz,2872752
nhnw_bin.486.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.486.fa.gz,1239954
nhnw_bin.487.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.487.fa.gz,1694453
nhnw_bin.488.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.488.fa.gz,2013050
nhnw_bin.489.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.489.fa.gz,1764410
nhnw_bin.48.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.48.fa.gz,1746552
nhnw_bin.490.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.490.fa.gz,3153066
nhnw_bin.491.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.491.fa.gz,1620226
nhnw_bin.492.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.492.fa.gz,1183557
nhnw_bin.493.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.493.fa.gz,4530441
nhnw_bin.494.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.494.fa.gz,1990849
nhnw_bin.495.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.495.fa.gz,2369848
nhnw_bin.496.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.496.fa.gz,1479615
nhnw_bin.497.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.497.fa.gz,2166007
nhnw_bin.498.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.498.fa.gz,2654243
nhnw_bin.499.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.499.fa.gz,2207319
nhnw_bin.49.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.49.fa.gz,3305999
nhnw_bin.4.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.4.fa.gz,3628139
nhnw_bin.500.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.500.fa.gz,1750442
nhnw_bin.501.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.501.fa.gz,2139779
nhnw_bin.502.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.502.fa.gz,2128616
nhnw_bin.503.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.503.fa.gz,1530462
nhnw_bin.504.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.504.fa.gz,1958617
nhnw_bin.505.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.505.fa.gz,2254466
nhnw_bin.506.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.506.fa.gz,1926910
nhnw_bin.507.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.507.fa.gz,1965080
nhnw_bin.508.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.508.fa.gz,3504009
nhnw_bin.509.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.509.fa.gz,2585462
nhnw_bin.50.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.50.fa.gz,1400554
nhnw_bin.510.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.510.fa.gz,982224
nhnw_bin.511.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.511.fa.gz,2769698
nhnw_bin.512.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.512.fa.gz,1781990
nhnw_bin.513.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.513.fa.gz,4092714
nhnw_bin.514.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.514.fa.gz,1973594
nhnw_bin.515.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.515.fa.gz,1896898
nhnw_bin.516.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.516.fa.gz,2726396
nhnw_bin.517.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.517.fa.gz,2124502
nhnw_bin.518.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.518.fa.gz,2879850
nhnw_bin.519.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.519.fa.gz,1586242
nhnw_bin.51.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.51.fa.gz,1790348
nhnw_bin.520.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.520.fa.gz,2835321
nhnw_bin.521.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.521.fa.gz,1926796
nhnw_bin.522.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.522.fa.gz,1610856
nhnw_bin.523.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.523.fa.gz,3491721
nhnw_bin.524.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.524.fa.gz,1115870
nhnw_bin.525.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.525.fa.gz,2453755
nhnw_bin.526.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.526.fa.gz,2313162
nhnw_bin.527.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.527.fa.gz,2105606
nhnw_bin.528.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.528.fa.gz,1491144
nhnw_bin.529.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.529.fa.gz,1194814
nhnw_bin.52.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.52.fa.gz,2020849
nhnw_bin.530.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.530.fa.gz,1179869
nhnw_bin.531.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.531.fa.gz,2168414
nhnw_bin.532.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.532.fa.gz,1763640
nhnw_bin.533.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.533.fa.gz,2395352
nhnw_bin.534.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.534.fa.gz,3951654
nhnw_bin.535.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.535.fa.gz,1735264
nhnw_bin.536.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.536.fa.gz,1899150
nhnw_bin.537.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.537.fa.gz,1887846
nhnw_bin.538.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.538.fa.gz,1755270
nhnw_bin.539.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.539.fa.gz,2365744
nhnw_bin.53.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.53.fa.gz,3928274
nhnw_bin.540.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.540.fa.gz,2023019
nhnw_bin.541.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.541.fa.gz,1718702
nhnw_bin.542.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.542.fa.gz,2319232
nhnw_bin.543.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.543.fa.gz,2018573
nhnw_bin.544.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.544.fa.gz,1739811
nhnw_bin.545.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.545.fa.gz,1669800
nhnw_bin.546.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.546.fa.gz,1583622
nhnw_bin.547.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.547.fa.gz,1670270
nhnw_bin.548.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.548.fa.gz,2641273
nhnw_bin.549.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.549.fa.gz,1704998
nhnw_bin.54.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.54.fa.gz,2474184
nhnw_bin.550.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.550.fa.gz,2071431
nhnw_bin.551.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.551.fa.gz,2653992
nhnw_bin.552.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.552.fa.gz,1903363
nhnw_bin.553.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.553.fa.gz,2587117
nhnw_bin.554.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.554.fa.gz,2426555
nhnw_bin.555.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.555.fa.gz,1953782
nhnw_bin.556.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.556.fa.gz,2567002
nhnw_bin.557.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.557.fa.gz,1918852
nhnw_bin.558.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.558.fa.gz,1831031
nhnw_bin.559.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.559.fa.gz,1666037
nhnw_bin.55.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.55.fa.gz,2885570
nhnw_bin.560.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.560.fa.gz,1021478
nhnw_bin.561.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.561.fa.gz,2045525
nhnw_bin.562.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.562.fa.gz,2090798
nhnw_bin.563.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.563.fa.gz,1666601
nhnw_bin.564.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.564.fa.gz,3446190
nhnw_bin.565.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.565.fa.gz,2119659
nhnw_bin.566.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.566.fa.gz,1831680
nhnw_bin.567.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.567.fa.gz,2163931
nhnw_bin.568.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.568.fa.gz,2397921
nhnw_bin.569.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.569.fa.gz,1327058
nhnw_bin.56.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.56.fa.gz,1749894
nhnw_bin.570.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.570.fa.gz,1624164
nhnw_bin.571.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.571.fa.gz,2194850
nhnw_bin.572.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.572.fa.gz,1016042
nhnw_bin.573.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.573.fa.gz,2221676
nhnw_bin.574.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.574.fa.gz,1704672
nhnw_bin.575.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.575.fa.gz,1938664
nhnw_bin.576.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.576.fa.gz,1393654
nhnw_bin.577.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.577.fa.gz,1676895
nhnw_bin.578.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.578.fa.gz,1907784
nhnw_bin.579.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.579.fa.gz,2237040
nhnw_bin.57.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.57.fa.gz,2483182
nhnw_bin.580.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.580.fa.gz,2436537
nhnw_bin.581.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.581.fa.gz,2215585
nhnw_bin.582.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.582.fa.gz,1116571
nhnw_bin.583.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.583.fa.gz,1699789
nhnw_bin.584.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.584.fa.gz,1135829
nhnw_bin.585.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.585.fa.gz,1660303
nhnw_bin.586.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.586.fa.gz,2020251
nhnw_bin.587.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.587.fa.gz,1502645
nhnw_bin.588.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.588.fa.gz,2421459
nhnw_bin.589.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.589.fa.gz,1500114
nhnw_bin.58.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.58.fa.gz,2472165
nhnw_bin.590.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.590.fa.gz,2898813
nhnw_bin.591.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.591.fa.gz,1482635
nhnw_bin.592.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.592.fa.gz,2074783
nhnw_bin.593.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.593.fa.gz,1318395
nhnw_bin.594.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.594.fa.gz,1945731
