genome,completeness,contamination,location,length,N50,centrality
nhnw_bin.92.fa.gz,90.2,2.331,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.92.fa.gz,2491635.0,15621.0,0.9832894999999999
nhnw_bin.385.fa.gz,90.18,0.349,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.385.fa.gz,1965328.0,69300.0,0.0
nhnw_bin.462.fa.gz,90.15,2.407,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.462.fa.gz,1410848.0,24748.0,0.0
nhnw_bin.313.fa.gz,90.15,9.487,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.313.fa.gz,1832242.0,21883.0,0.0
nhnw_bin.415.fa.gz,90.14,1.4780000000000002,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.415.fa.gz,2423124.0,31910.0,0.0
nhnw_bin.24.fa.gz,90.11,1.6119999999999999,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.24.fa.gz,1550231.0,22307.0,0.0
nhnw_bin.370.fa.gz,90.04,2.013,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.370.fa.gz,1571287.0,92937.0,0.0
nhnw_bin.591.fa.gz,90.03,7.403,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.591.fa.gz,1482635.0,7343.0,0.0
nhnw_bin.209.fa.gz,90.0,1.6119999999999999,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.209.fa.gz,1507797.0,31478.0,0.0
nhnw_bin.70.fa.gz,89.93,0.743,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.70.fa.gz,2426913.0,27105.0,0.0
nhnw_bin.293.fa.gz,89.93,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.293.fa.gz,1757575.0,25116.0,0.0
nhnw_bin.86.fa.gz,89.92,3.6910000000000003,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.86.fa.gz,2419575.0,6807.0,0.0
nhnw_bin.347.fa.gz,89.91,2.146,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.347.fa.gz,1943765.0,6634.0,0.0
nhnw_bin.327.fa.gz,89.91,2.62,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.327.fa.gz,2907490.0,46001.0,0.0
nhnw_bin.132.fa.gz,89.81,1.4809999999999999,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.132.fa.gz,2446881.0,8999.0,0.0
nhnw_bin.127.fa.gz,89.8,5.012,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.127.fa.gz,1987886.0,11363.0,0.0
nhnw_bin.529.fa.gz,89.77,0.35600000000000004,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.529.fa.gz,1194814.0,49321.0,0.0
nhnw_bin.258.fa.gz,89.74,1.025,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.258.fa.gz,1849837.0,23541.0,0.0
nhnw_bin.266.fa.gz,89.72,2.8,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.266.fa.gz,2760270.0,44098.0,0.0
nhnw_bin.478.fa.gz,89.71,1.4480000000000002,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.478.fa.gz,2091343.0,18165.0,0.0
nhnw_bin.507.fa.gz,89.63,1.088,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.507.fa.gz,1965080.0,8758.0,0.0
nhnw_bin.593.fa.gz,89.49,0.6709999999999999,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.593.fa.gz,1318395.0,28792.0,0.0
nhnw_bin.237.fa.gz,89.49,4.078,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.237.fa.gz,1484823.0,32933.0,0.0
nhnw_bin.368.fa.gz,89.4,4.2219999999999995,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.368.fa.gz,2165583.0,43347.0,0.0
nhnw_bin.499.fa.gz,89.32,6.04,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.499.fa.gz,2207319.0,13050.0,0.0
nhnw_bin.289.fa.gz,89.2,2.013,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.289.fa.gz,2681379.0,35822.0,0.0
nhnw_bin.95.fa.gz,89.06,0.102,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.95.fa.gz,1992277.0,24917.0,0.0
nhnw_bin.276.fa.gz,89.06,2.2840000000000003,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.276.fa.gz,2351553.0,11361.0,0.0
nhnw_bin.585.fa.gz,88.91,4.446000000000001,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.585.fa.gz,1660303.0,5405.0,0.0
nhnw_bin.547.fa.gz,88.88,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.547.fa.gz,1670270.0,34086.0,0.0
nhnw_bin.114.fa.gz,88.88,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.114.fa.gz,1731034.0,33098.0,0.0
nhnw_bin.268.fa.gz,88.82,0.894,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.268.fa.gz,2762637.0,8168.0,0.0
nhnw_bin.195.fa.gz,88.82,4.311,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.195.fa.gz,1560186.0,31307.0,0.0
nhnw_bin.359.fa.gz,88.81,0.6990000000000001,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.359.fa.gz,1845573.0,34628.0,0.0
nhnw_bin.504.fa.gz,88.79,3.187,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.504.fa.gz,1958617.0,42503.0,0.0
nhnw_bin.364.fa.gz,88.7,0.188,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.364.fa.gz,2002842.0,34193.0,0.0
nhnw_bin.68.fa.gz,88.59,0.88,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.68.fa.gz,2137011.0,6962.0,0.0
nhnw_bin.246.fa.gz,88.57,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.246.fa.gz,1956920.0,45286.0,0.0
nhnw_bin.229.fa.gz,88.57,0.47600000000000003,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.229.fa.gz,2132255.0,76026.0,0.0
nhnw_bin.534.fa.gz,88.51,2.056,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.534.fa.gz,3951654.0,39123.0,0.0
nhnw_bin.537.fa.gz,88.48,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.537.fa.gz,1887846.0,49130.0,0.0
nhnw_bin.567.fa.gz,88.44,2.419,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.567.fa.gz,2163931.0,22225.0,0.992405
nhnw_bin.422.fa.gz,88.44,1.38,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.422.fa.gz,1508159.0,79644.0,0.0
nhnw_bin.592.fa.gz,88.31,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.592.fa.gz,2074783.0,14131.0,0.0
nhnw_bin.579.fa.gz,88.26,7.93,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.579.fa.gz,2237040.0,45122.0,0.0
nhnw_bin.411.fa.gz,88.25,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.411.fa.gz,1613715.0,48929.0,0.0
nhnw_bin.204.fa.gz,88.25,0.396,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.204.fa.gz,1505913.0,61857.0,0.0
nhnw_bin.184.fa.gz,88.15,6.356,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.184.fa.gz,1985378.0,12417.0,0.0
nhnw_bin.459.fa.gz,88.12,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.459.fa.gz,1829794.0,64646.0,0.0
nhnw_bin.15.fa.gz,88.12,3.137,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.15.fa.gz,1825910.0,47539.0,0.0
nhnw_bin.541.fa.gz,88.03,3.266,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.541.fa.gz,1718702.0,8965.0,0.0
nhnw_bin.97.fa.gz,87.99,4.368,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.97.fa.gz,2080312.0,95598.0,0.0
nhnw_bin.563.fa.gz,87.99,1.4040000000000001,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.563.fa.gz,1666601.0,9548.0,0.0
nhnw_bin.39.fa.gz,87.96,0.675,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.39.fa.gz,2390440.0,188804.0,0.0
nhnw_bin.603.fa.gz,87.93,3.803,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.603.fa.gz,2006129.0,10302.0,0.0
nhnw_bin.596.fa.gz,87.91,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.596.fa.gz,1742815.0,94349.0,0.0
nhnw_bin.490.fa.gz,87.83,0.705,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.490.fa.gz,3153066.0,541091.0,0.0
nhnw_bin.270.fa.gz,87.83,1.38,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.270.fa.gz,2136441.0,126186.0,0.0
nhnw_bin.578.fa.gz,87.82,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.578.fa.gz,1907784.0,6526.0,0.0
nhnw_bin.505.fa.gz,87.81,1.3419999999999999,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.505.fa.gz,2254466.0,53315.0,0.0
nhnw_bin.366.fa.gz,87.75,0.335,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.366.fa.gz,1251893.0,28729.0,0.0
nhnw_bin.535.fa.gz,87.69,2.055,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.535.fa.gz,1735264.0,61099.0,0.0
nhnw_bin.374.fa.gz,87.69,2.6839999999999997,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.374.fa.gz,1899253.0,42560.0,0.0
nhnw_bin.305.fa.gz,87.65,0.632,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.305.fa.gz,2022906.0,21044.0,0.0
nhnw_bin.178.fa.gz,87.62,1.127,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.178.fa.gz,2003246.0,22271.0,0.0
nhnw_bin.373.fa.gz,87.61,0.705,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.373.fa.gz,1939560.0,38820.0,0.0
nhnw_bin.598.fa.gz,87.6,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.598.fa.gz,1727748.0,104597.0,0.0
nhnw_bin.497.fa.gz,87.46,0.705,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.497.fa.gz,2166007.0,63725.0,0.0
nhnw_bin.378.fa.gz,87.43,3.2060000000000004,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.378.fa.gz,2057874.0,6215.0,0.0
nhnw_bin.157.fa.gz,87.32,3.42,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.157.fa.gz,1986058.0,10575.0,0.0
nhnw_bin.30.fa.gz,87.17,1.103,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.30.fa.gz,1709382.0,19027.0,0.0
nhnw_bin.66.fa.gz,87.16,1.38,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.66.fa.gz,2170858.0,23975.0,0.0
nhnw_bin.492.fa.gz,87.13,2.419,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.492.fa.gz,1183557.0,28837.0,0.0
nhnw_bin.473.fa.gz,87.09,3.225,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.473.fa.gz,1541198.0,73963.0,0.0
nhnw_bin.48.fa.gz,87.03,2.404,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.48.fa.gz,1746552.0,20812.0,0.0
nhnw_bin.583.fa.gz,86.82,1.666,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.583.fa.gz,1699789.0,98334.0,0.0
nhnw_bin.232.fa.gz,86.8,7.226,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.232.fa.gz,2213093.0,10806.0,0.0
nhnw_bin.329.fa.gz,86.65,1.7719999999999998,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.329.fa.gz,3504065.0,9391.0,0.0
nhnw_bin.576.fa.gz,86.63,3.014,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.576.fa.gz,1393654.0,38660.0,0.0
nhnw_bin.51.fa.gz,86.56,1.034,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.51.fa.gz,1790348.0,5223.0,0.0
nhnw_bin.306.fa.gz,86.54,1.3419999999999999,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.306.fa.gz,1505027.0,14754.0,0.9852479999999999
nhnw_bin.131.fa.gz,86.51,1.263,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.131.fa.gz,1295303.0,26768.0,0.0
nhnw_bin.252.fa.gz,86.48,2.225,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.252.fa.gz,2233788.0,93797.0,0.0
nhnw_bin.275.fa.gz,86.42,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.275.fa.gz,1399608.0,35537.0,0.0
nhnw_bin.75.fa.gz,86.4,2.852,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.75.fa.gz,1852421.0,26870.0,0.0
nhnw_bin.151.fa.gz,86.24,0.6709999999999999,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.151.fa.gz,1651886.0,23155.0,0.0
nhnw_bin.343.fa.gz,86.22,4.029,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.343.fa.gz,2443506.0,11339.0,0.0
nhnw_bin.531.fa.gz,86.21,1.006,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.531.fa.gz,2168414.0,59048.0,0.0
nhnw_bin.369.fa.gz,86.11,1.851,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.369.fa.gz,2834589.0,118233.0,0.0
nhnw_bin.494.fa.gz,86.1,0.705,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.494.fa.gz,1990849.0,73942.0,0.0
nhnw_bin.397.fa.gz,85.99,1.604,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.397.fa.gz,2119377.0,38041.0,0.0
nhnw_bin.225.fa.gz,85.99,1.587,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.225.fa.gz,1965985.0,56462.0,0.0
nhnw_bin.272.fa.gz,85.9,6.729,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.272.fa.gz,2045730.0,8575.0,0.0
nhnw_bin.384.fa.gz,85.87,1.4969999999999999,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.384.fa.gz,2026308.0,10759.0,0.0
nhnw_bin.387.fa.gz,85.81,0.705,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.387.fa.gz,2179756.0,13292.0,0.0
nhnw_bin.88.fa.gz,85.69,3.02,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.88.fa.gz,2117970.0,7980.0,0.0
nhnw_bin.544.fa.gz,85.62,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.544.fa.gz,1739811.0,55447.0,0.0
nhnw_bin.456.fa.gz,85.52,9.493,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.456.fa.gz,1858761.0,78358.0,0.0
nhnw_bin.515.fa.gz,85.48,1.6119999999999999,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.515.fa.gz,1896898.0,15157.0,0.0
nhnw_bin.262.fa.gz,85.44,1.9040000000000001,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.262.fa.gz,1364682.0,25914.0,0.0
nhnw_bin.217.fa.gz,85.43,4.92,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.217.fa.gz,2027126.0,12670.0,0.0
nhnw_bin.247.fa.gz,85.36,2.3480000000000003,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.247.fa.gz,1673853.0,20246.0,0.0
nhnw_bin.486.fa.gz,85.34,1.995,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.486.fa.gz,1239954.0,5928.0,0.0
nhnw_bin.447.fa.gz,85.3,1.2819999999999998,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.447.fa.gz,2095336.0,58766.0,0.0
nhnw_bin.221.fa.gz,85.28,5.742999999999999,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.221.fa.gz,1894467.0,27044.0,0.0
nhnw_bin.175.fa.gz,85.28,4.032,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.175.fa.gz,1941192.0,91189.0,0.0
nhnw_bin.460.fa.gz,85.22,1.6469999999999998,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.460.fa.gz,2309394.0,7266.0,0.0
nhnw_bin.503.fa.gz,85.17,0.866,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.503.fa.gz,1530462.0,10634.0,0.0
nhnw_bin.179.fa.gz,85.17,0.349,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.179.fa.gz,1661648.0,33109.0,0.0
nhnw_bin.168.fa.gz,84.89,8.86,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.168.fa.gz,2013973.0,22815.0,0.0
nhnw_bin.453.fa.gz,84.83,8.426,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.453.fa.gz,1344376.0,109848.0,0.99334
nhnw_bin.91.fa.gz,84.81,1.476,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.91.fa.gz,2129785.0,5853.0,0.0
nhnw_bin.300.fa.gz,84.73,1.006,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.300.fa.gz,1883174.0,52878.0,0.0
nhnw_bin.35.fa.gz,84.65,2.009,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.35.fa.gz,2257148.0,12897.0,0.0
nhnw_bin.477.fa.gz,84.61,4.273,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.477.fa.gz,1625054.0,52294.0,0.0
nhnw_bin.371.fa.gz,84.53,1.891,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.371.fa.gz,1578167.0,9226.0,0.0
nhnw_bin.543.fa.gz,84.52,2.23,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.543.fa.gz,2018573.0,6191.0,0.0
nhnw_bin.538.fa.gz,84.48,5.093999999999999,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.538.fa.gz,1755270.0,46730.0,0.0
nhnw_bin.427.fa.gz,84.34,0.953,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.427.fa.gz,1518102.0,16921.0,0.0
nhnw_bin.203.fa.gz,84.28,1.262,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.203.fa.gz,1598639.0,14055.0,0.0
nhnw_bin.474.fa.gz,84.18,2.546,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.474.fa.gz,2239656.0,23512.0,0.0
nhnw_bin.407.fa.gz,84.14,6.081,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.407.fa.gz,1566604.0,26731.0,0.0
nhnw_bin.402.fa.gz,84.12,0.174,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.402.fa.gz,1440750.0,25986.0,0.0
nhnw_bin.222.fa.gz,84.09,0.24100000000000002,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.222.fa.gz,2020219.0,7713.0,0.0
nhnw_bin.380.fa.gz,84.01,1.02,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.380.fa.gz,1896874.0,10629.0,0.0
nhnw_bin.372.fa.gz,83.97,1.296,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.372.fa.gz,2089371.0,26325.0,0.0
nhnw_bin.448.fa.gz,83.89,0.8240000000000001,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.448.fa.gz,1348438.0,4821.0,0.0
nhnw_bin.21.fa.gz,83.67,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.21.fa.gz,1323322.0,11285.0,0.0
nhnw_bin.312.fa.gz,83.55,4.474,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.312.fa.gz,2109707.0,12828.0,0.0
nhnw_bin.420.fa.gz,83.46,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.420.fa.gz,1449740.0,86351.0,0.0
nhnw_bin.254.fa.gz,83.45,1.1179999999999999,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.254.fa.gz,1413952.0,9486.0,0.0
nhnw_bin.391.fa.gz,83.43,1.169,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.391.fa.gz,1912087.0,29426.0,0.0
nhnw_bin.513.fa.gz,83.33,9.955,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.513.fa.gz,4092714.0,60475.0,0.0
nhnw_bin.469.fa.gz,83.33,1.3330000000000002,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.469.fa.gz,1454019.0,15738.0,0.0
nhnw_bin.253.fa.gz,83.33,1.3419999999999999,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.253.fa.gz,1725809.0,59322.0,0.0
nhnw_bin.213.fa.gz,83.19,1.203,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.213.fa.gz,1336570.0,44246.0,0.0
nhnw_bin.182.fa.gz,83.17,2.8760000000000003,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.182.fa.gz,3138828.0,11808.0,0.0
nhnw_bin.99.fa.gz,83.14,5.617000000000001,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.99.fa.gz,1151217.0,10526.0,0.0
nhnw_bin.491.fa.gz,83.13,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.491.fa.gz,1620226.0,7831.0,0.0
nhnw_bin.242.fa.gz,83.11,7.017,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.242.fa.gz,4541536.0,39770.0,0.0
nhnw_bin.439.fa.gz,83.1,2.515,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.439.fa.gz,2017010.0,14610.0,0.0
nhnw_bin.362.fa.gz,83.04,2.244,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.362.fa.gz,1679453.0,6140.0,0.0
nhnw_bin.429.fa.gz,82.94,3.502,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.429.fa.gz,2207728.0,6102.0,0.0
nhnw_bin.220.fa.gz,82.87,1.4040000000000001,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.220.fa.gz,968144.0,59526.0,0.0
nhnw_bin.457.fa.gz,82.8,2.0909999999999997,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.457.fa.gz,1674076.0,79208.0,0.0
nhnw_bin.394.fa.gz,82.79,2.323,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.394.fa.gz,2169264.0,9809.0,0.0
nhnw_bin.122.fa.gz,82.75,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.122.fa.gz,1524599.0,129623.0,0.0
nhnw_bin.530.fa.gz,82.69,1.95,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.530.fa.gz,1179869.0,31651.0,0.0
nhnw_bin.279.fa.gz,82.67,2.2880000000000003,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.279.fa.gz,3050027.0,11816.0,0.0
nhnw_bin.94.fa.gz,82.61,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.94.fa.gz,1600796.0,83092.0,0.0
nhnw_bin.430.fa.gz,82.55,0.6709999999999999,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.430.fa.gz,1638042.0,87998.0,0.0
nhnw_bin.602.fa.gz,82.24,4.968999999999999,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.602.fa.gz,2152723.0,14194.0,0.0
nhnw_bin.569.fa.gz,82.24,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.569.fa.gz,1327058.0,29017.0,0.0
nhnw_bin.239.fa.gz,82.15,3.5210000000000004,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.239.fa.gz,1326411.0,6500.0,0.0
nhnw_bin.284.fa.gz,82.04,1.307,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.284.fa.gz,1566685.0,26696.0,0.0
nhnw_bin.93.fa.gz,81.96,1.864,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.93.fa.gz,2004929.0,17753.0,0.0
nhnw_bin.72.fa.gz,81.94,2.0340000000000003,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.72.fa.gz,1659484.0,5825.0,0.0
nhnw_bin.389.fa.gz,81.91,3.3989999999999996,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.389.fa.gz,2252803.0,17592.0,0.0
nhnw_bin.282.fa.gz,81.85,1.265,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.282.fa.gz,1858170.0,88358.0,0.0
